@HD	VN:1.6	SO:coordinate
@SQ	SN:NW_020192334.1	LN:1368916	M5:d52980900b23e6ddb4c4f96b1eec3d78	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192335.1	LN:1339124	M5:48bedf6be8ffdd39ca520ea8b2261813	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192336.1	LN:29334	M5:2617eeeb502c1327a689b6e4c6a5fde4	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192337.1	LN:1268605	M5:da605beefbcd0bf39428701af9b71611	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192338.1	LN:1242648	M5:de0e7096ecd737acc1e494dc6e97af4f	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192339.1	LN:308849	M5:aee1b3470778d8d7ecb3afd622fbb8c6	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192340.1	LN:978946	M5:a64088d4a70777ecdd8fa0b88824d2c5	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192341.1	LN:45288	M5:3e2116f0538693708df7675c69a910e6	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192342.1	LN:1155072	M5:851e403e5bcbff34d29335f26aa00567	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192343.1	LN:1146798	M5:71394e3bff4ab58f1ee92986f1179af9	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192344.1	LN:1098226	M5:ac2ed6c4a9f70630c93bf7658fbe3ba5	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192345.1	LN:67408	M5:05ff701fbabcffb1052225e2f884b747	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192346.1	LN:929013	M5:2017e67ea83b5acf42f808f8fd405977	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192347.1	LN:954468	M5:4e371439bbd5d27fb6c6a1a2edea64c2	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192348.1	LN:976411	M5:b87f39882ac6e731bca320d5dae709a2	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192349.1	LN:989703	M5:d6a282141b0d5d7cb921359c52c03bfa	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192350.1	LN:975679	M5:f2f1fcc085e5d7539969adf7447d7894	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192351.1	LN:313472	M5:833babfc15a48326b0e881819159e333	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192352.1	LN:926824	M5:eb9d064751cb390c0e07e3904a5644cf	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192353.1	LN:933308	M5:000d9d06eb2688213f874bccd589ccac	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192354.1	LN:48352	M5:7f9af526927370169af6cf5857fa28c2	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192355.1	LN:913098	M5:482f42ec9ab975e2b6436851807fe370	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192356.1	LN:936231	M5:e5a943280d4adbc966da830296ffdad5	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192357.1	LN:862263	M5:5827fa63a1bbd8faa49663153bf3c214	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192358.1	LN:29809	M5:8f1df24a9d1847b7edd049edc06911ef	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192359.1	LN:42654	M5:2cf9bd92a033af4af86f259e7d6c95c0	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192360.1	LN:38137	M5:23b35823c035daf6568dda5f0d8ef55f	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192361.1	LN:806055	M5:d21ab81210a29b515ca95b2f3f06fa52	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192362.1	LN:784528	M5:dfb5df7a23733ddabb3b1f940ccd908f	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192363.1	LN:57230	M5:b170d26895233e496e63cbd1fda62b72	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192364.1	LN:36776	M5:a6d7b2559dfbda70858cd578aaba378a	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192365.1	LN:708617	M5:bddad3461c561a4461cdcd06a706f7df	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192366.1	LN:695985	M5:97d732a40adbd53dc5e07ffcffbd248f	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192367.1	LN:216570	M5:3260888fa2374fbb8745cd3feaf94745	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192368.1	LN:36213	M5:6face2b77fc78213a0c6aa2334854cbc	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192369.1	LN:234488	M5:6322eb85b744d9c853f554dcd9401a3c	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192370.1	LN:687606	M5:ff683a80b7cbadca159fc246b860332f	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192371.1	LN:663057	M5:6d73bd5d4417e1dfcbf70c83c7d1abb9	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192372.1	LN:41862	M5:4113dd3bb28e96df5e6baeb18c4c124a	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192373.1	LN:625576	M5:d35bcb18b2b0cd9f3de21a8d8561aba5	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192374.1	LN:653464	M5:344cd25195088d89d6bb291359bb2ecd	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192375.1	LN:646767	M5:cdb85dcc4f1b096dd3d9828dae031bfd	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192376.1	LN:632296	M5:1e5ac25074b30ce02e2ec8bf638b630d	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192377.1	LN:649919	M5:103ea590ef169b0ecb0ec00a18ce02f0	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192378.1	LN:631966	M5:9753aa7a727044c1f6738beb86915fe1	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192379.1	LN:631000	M5:0f2e58c91e325672c7eda74fb485cce6	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192380.1	LN:568254	M5:5acd0b6e649528e3444be24dde6a7c6a	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192381.1	LN:27954	M5:721544b22471d9848c9e3b812741c3ab	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192382.1	LN:44487	M5:bc33cdf90b48874656b229ceb40094de	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192383.1	LN:603684	M5:bc0db514b17507cc21b47a3226b0fcf7	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192384.1	LN:607906	M5:a3c16f24e21f16c9374ea06da9c44755	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192385.1	LN:595956	M5:1fe49efae14c44083fde1a1eadf5fda5	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192386.1	LN:592058	M5:fe9ebaf118150fb3e7d53f98bcd681d7	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192387.1	LN:605074	M5:17dd00ac26d8e4b72c8c6ee8e779a435	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192388.1	LN:48030	M5:c7ab1fb4fdce1cc1295d50b1bdd87985	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192389.1	LN:591508	M5:98f68d9a0fdc1653ed919f36435bdb5d	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192390.1	LN:575532	M5:394c355495837fa6e9240869a9a5ddfb	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192391.1	LN:604006	M5:fbee523cf33f428fb8df7df8f2707621	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192392.1	LN:578447	M5:421d2d0c3e17eea78a3fabb2ccc3b888	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192393.1	LN:543777	M5:72d524f305c4ab802a921c8772fe8bf0	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192394.1	LN:550753	M5:7cd1f9d86eced5d8b2f846489e6006e2	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192395.1	LN:524065	M5:1d5849d922821f8502259dc030bbf2ce	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192396.1	LN:24503	M5:0a768eeeaaaeed0c3264ed4f5304c3da	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
@SQ	SN:NW_020192397.1	LN:506933	M5:a61246b27826a13820e2b8e434bc1d88	UR:file:/home/ad.gatech.edu/pmcgrath7/Temp/CichlidSequencingData/Genomes/Mzebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_genomic.fna
